step_order,x_t,y_t,z_t,x_dif,y_dif,z_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
73,-593.7158770569719,-212.4410798071755,126.05803167630499,-1.8573949430281118,-1.8679461928244052,0.19260532369500538,8.864241434967477,-61.88888288024446,103.04757004963463,-48.29045452449999,85.30907193239268,-2.2391254725768537
74,-562.7667530671522,-197.5832807489475,127.72146991321759,-1.9362949328477725,-1.742080251052414,0.6108890867824073,9.199764013556278,-65.1765637001099,109.52928248445131,-54.57749516010801,92.0646001117346,0.5383684177740996
75,-531.6646671650376,-185.8701436857746,126.5892682594808,-1.8887908349623785,-1.627930314225381,0.4004887405192079,8.50817447399904,-68.73023857387919,114.47950311886966,-53.85264765436167,92.01586278576153,6.107804850177882
76,-499.6868779467576,-178.8878356953675,125.1345000102469,-1.7028900532424132,-1.8354323046324907,0.10907698975309188,5.899646225636322,-72.64778476570702,119.50282468614681,-52.310742800499725,81.15085764448337,8.82318453809375
77,-468.9905697289176,-164.3201688824241,118.97423146901059,-1.9532602710823994,-1.2447021175759119,-0.3538484690106003,5.963657244009881,-75.99807061165392,120.85100349374657,-38.83152744221001,87.18992144034046,-8.463288693116738
78,-436.32661862814507,-151.5640375316357,132.2914771032793,-1.5505523718548488,-1.9501404683641965,0.8841328967207005,5.14629758313027,-78.52782851255262,133.38469306472385,-73.81665764482969,88.65219859502511,2.6074767144189224
79,-405.9057132480105,-142.6603148191743,127.2252577594023,-1.6268377519895125,-1.9157301808257046,0.3333892405976968,2.326323090519548,-83.98480193173573,136.10142061421976,-61.51033634608236,81.4131783286223,-1.8190128539537163
80,-419.9548753537901,-95.2836067431079,124.87106578816359,-1.8880446462098917,-1.4812662568920985,0.11313421183641026,-4.708505231075798,-84.33162732015784,134.8361168978353,-55.48689594354856,79.68642744007674,9.845832884377916
81,-450.0005895539178,-107.5077708756655,132.223853324857,-1.4860054460821743,-2.405055124334396,0.653603675142989,-4.904854601996285,-78.92795171484991,134.02125953972254,-75.0151090475843,71.23896931365218,12.455010807656242
82,-483.2271417689807,-117.75799644502109,125.24273479690079,-1.616780231019277,-2.1408615549788976,-0.07691579690077788,-4.365540033090648,-76.41426686303284,124.97201977882699,-54.65353919615055,66.5711091142204,4.722257579453477
83,-516.3309179821026,-115.0818781643779,130.7312326070202,-1.9876500178974084,-1.7625328356220962,0.7278133929798116,0.9482844546308488,-71.73480139001103,122.12442389242338,-66.32530621705646,91.32966709961376,-8.247381883545666
84,-548.1339595157331,-128.88316138642182,130.8854523203743,-1.7023234842669126,-2.2950976135781787,0.541418679625707,-0.23197291690869193,-68.54809913053647,117.28564844173373,-65.28782264675098,78.82855416700838,-5.606996174384811
85,-581.6978358079915,-135.7367280966473,126.3471464444029,-1.9689291920085452,-1.7601509033526668,0.16689855559710054,0.9850592891079819,-65.47307757225076,109.1409336953674,-51.398005501332115,81.59238885123617,5.159902553488348
86,-613.4312439203449,-147.51646528091618,123.1801267059293,-1.9075040796551548,-1.876309719083821,-0.4054347059292951,0.5591542876896735,-61.82258399999121,101.34182067664294,-41.367024194148776,73.39756705346994,-5.5895274003433855
87,-647.0652113605497,-148.73646574566098,119.9938135539867,-2.264723639450267,-1.1813062543390345,-0.5246515539867005,3.1724089100502106,-57.65427444112424,92.79285758438051,-31.014344374723926,88.20513439915841,-9.591474893863332
88,-678.1302378794368,-153.61626772260658,131.9507119849285,-2.194060120563222,-1.6715912773934178,0.6463260150715087,4.469678613881328,-54.37569880670687,93.68167934446636,-57.653746020314614,94.47931871445287,-10.670299397944088
89,-712.0440047423873,-163.3263939112564,123.571053804106,-2.414828257612726,-1.2318630887435233,-0.330535804106006,4.477938329179102,-50.50439707589419,81.84340140449861,-33.83313281486503,90.96854246324953,-0.09600791581897145
90,-709.4364157182305,-170.4320395979371,186.655270407143,-1.9546782817694748,-2.0997154020629125,0.07634359285697201,2.6706435688935066,-55.18908572985592,84.7569634268709,-46.759352108458515,75.67077214863879,1.8655523098611129
91,-679.4392770294716,-155.43896364437322,174.17036745425528,-2.4352849705284143,-0.6114113556267853,-0.7710714542553774,4.0171850371080815,-57.06136719652347,81.86785602074451,-18.123200760965517,90.85543033870337,-0.2865285013716396
92,-645.4301078580231,-156.5493368256529,178.11234119106538,-1.9954981419768956,-1.6237531743471152,-0.5949571910653901,0.9606620937243407,-62.16126720033902,91.72443574912988,-30.21647892247393,71.17681805350583,1.347397265648505
93,-612.5765831823218,-144.72560562550228,187.476087347688,-1.8601298176782848,-2.045569374497717,0.6048116523119802,1.3898422013492622,-66.68070870219512,103.99327352164148,-55.86614169055501,79.48573834117421,0.6012816744123358
94,-581.1300408499054,-136.1446779493111,170.9354684718685,-2.115616150094638,-0.7738670506888923,-0.9723644718685875,0.8511243733978718,-68.49876419672248,98.55811830941089,-17.134564639638764,80.68072502131298,2.098110257816172
95,-548.5888369908106,-125.8175730827506,186.43824667154098,-1.9107510091894255,-1.635295917249394,0.47692632845900107,0.8250684383634443,-74.25010845161574,114.3479665584536,-56.37046504512554,85.56816204965253,3.027895591939428
96,-516.657802685438,-122.5508855647106,178.40968317518679,-1.8878203145619636,-1.3353234352893963,-0.4020581751867951,-1.8496317006608265,-78.21321768147722,114.93894150734334,-37.93700197557574,74.63909310440596,5.208681065002958
97,-484.797764334358,-106.9250988773725,181.949381255103,-2.0814926656419743,-1.0503251226274983,0.2731117448969087,0.04883067986216098,-82.21950404725372,121.784553340616,-47.30079114583216,91.3342130060361,-6.514550463541443
98,-451.4089240950221,-107.3407103479301,182.3281196917873,-1.7442949049778917,-1.6414806520699017,-0.12102669178730707,-4.883920746082078,-87.10691155768106,127.56017142061283,-49.36545011193912,71.34949967324198,-6.389757353636065
99,-418.0769316440144,-101.30508572800929,170.9882010180227,-1.6317033559856213,-1.0954682719907112,-1.2938800180226906,-7.639733630575643,-89.55486059127323,124.83619491249544,-21.363346069373968,65.58231668541055,-9.388028662708606
100,-403.614714643397,-147.88308526163542,186.0823321269654,-1.2880903566029929,-2.2533067383645857,0.18945387303458006,-0.3310542726837579,-91.65624202423118,134.68985092728158,-59.73777256356212,68.7509300614978,-2.0646229208693327
101,-436.88442894502583,-154.4890410242249,171.421646010828,-1.880202054974177,-0.8109779757750175,-0.924671010828007,3.856611572147253,-85.25618992943386,120.35515219742625,-23.15181815810972,82.08367011316076,-3.5441387570185103
102,-468.5040678197152,-166.4048644694311,181.7741025289205,-1.8077031802847614,-1.5824055305689058,0.11632947107949576,5.092467571830904,-82.53476100938043,122.05955725066305,-46.99787770070378,82.3860304812546,0.6433087358042618
103,-499.2952277696644,-177.2955351836351,185.1435237459996,-1.7345072303356233,-1.7916868163648871,0.4360412540004006,6.47794980772019,-78.29899820030361,118.90125987594293,-54.41019666357636,84.58974468957187,-4.709389095655015
104,-531.734855823827,-185.053896962041,182.2237321846178,-1.9618361761729375,-1.2968580379589127,0.15641381538219434,8.789782125130182,-74.06106592181351,111.46569347302953,-45.66866781387446,93.80758098669382,3.3868290695608905
105,-561.7498937789669,-202.30117060330141,172.0394783545195,-1.9659002210330527,-1.1311153966985614,-0.912255354519516,7.656294318408034,-68.81709819922612,99.39500880180265,-19.794172878687363,81.62330421691948,-10.59858706947564
106,-593.2616326391517,-211.35056976728052,185.2776816163653,-1.8663613608482592,-1.7767082327194714,0.5866963836346883,9.165185799539215,-66.62144287762425,102.45875479197714,-49.85190099119868,87.46724350714084,9.353723249881336
107,-625.2499666739476,-216.9411634233436,185.1399343724328,-2.1517343260524058,-1.3421725766563952,0.6261356275672085,11.452503297586231,-62.345004131806235,95.69056997123305,-47.32328703190165,100.51428253320914,-5.366067679783808
108,-656.7678171818768,-232.6091844146926,173.1494786534511,-2.3526758181232026,-0.8683775853073996,-0.7859676534511095,10.85253092433172,-56.71286743765287,80.92479114193151,-15.619154327461366,92.2046235229351,-6.877095006281741
109,-687.3247736457225,-239.174580366279,187.1764281285982,-2.1484263542774897,-1.3460206337209968,0.6218298714018147,12.482665550253508,-54.54624471285398,83.96034484370645,-47.49371666825745,102.3280049529011,6.351925163250509
110,-687.7628236003443,-246.1958787842733,237.3740824563523,-2.3269293996556826,-1.3778842157267093,-0.05807645635232461,10.799461266202446,-57.61509120037204,77.23374804369175,-27.112562785668857,88.06889294570283,-0.18843920858216875
111,-656.4319724517204,-232.0195203954956,240.1697672427474,-2.2155025482795736,-1.4013736045043856,0.40047375725256984,10.988254938017374,-62.194116792420076,85.89646129078704,-36.46392317966268,93.29153571898294,-4.919370777367051
112,-626.0492634397922,-218.5148280396079,234.7177870080105,-2.319316560207767,-0.799541960392105,-0.04162800801051958,11.06597918351963,-65.25845648567606,87.90363002944036,-25.227166601545605,97.53717692270612,7.260473762816697
113,-593.5397339711934,-212.5916204660657,228.5357616414154,-2.2207680288065603,-0.8436375339342703,-0.7754126414154143,8.81152210431484,-68.23450351836823,89.83184452883344,-12.659188142888883,84.93073886770709,-2.7562211231981744
114,-562.7650020080575,-196.5039148381114,239.4427656296968,-2.095448991942476,-1.1934781618886063,0.37035437030320395,9.53981751159734,-74.40657918199585,103.16342130414867,-40.15658699701571,94.36959938085214,4.723336513147889
115,-531.6470897960822,-188.06722839051452,232.9950111004474,-2.1135122039177077,-0.9337056094854859,-0.3211341004474093,7.755581220148993,-77.85467082582191,104.49191889012145,-26.011205822428785,87.24160791087569,6.903657218800494
116,-499.8711413666134,-178.43295765551488,235.4334020328905,-1.9702816333866053,-1.177902344485119,-0.17276803289050235,6.077231001440175,-82.75463621292617,111.5049544038145,-32.67099616456116,82.20878472959615,7.078792669198981
117,-469.1968805106576,-158.7476986088871,237.7360833040995,-2.1275404893423797,-0.5954683911128882,0.32206769590050044,8.2245625457975,-86.69789597113198,117.05478335331993,-38.64194453274975,99.73307295608127,7.198721753607691
118,-436.6520469260276,-157.6361456680254,231.1633715107946,-1.8387490739723944,-0.9819963319745852,-0.7556375107945996,2.424863733870926,-90.99286351035225,118.4221353717169,-23.267882669255822,74.71375145951345,7.726659406509537
119,-405.4340189034798,-142.4743288308209,240.76830857714708,-1.7135700965201863,-1.2921721691791106,0.25205142285290094,2.4102466600410803,-97.42255331319112,128.97601207922506,-45.576472143262315,81.80604448385628,12.042148333072678
120,-419.7810290417243,-91.63423088706101,238.4834210695212,-2.0409179582756565,-0.6714341129389823,0.11516393047881479,-2.864440036969771,-96.92363837087692,127.26676652118293,-39.910345104339065,88.30680401511496,-7.901818451095453
121,-452.0404364717343,-103.6103525866872,238.2395789072555,-2.0280225282656374,-1.0648014133128072,0.06506309274450928,-3.2144258926031495,-92.31101663354609,122.99654425349708,-39.933053055108985,80.0152873847417,-1.998213207633972
122,-484.1941524704232,-114.5271850550664,235.9595260519876,-1.9445715295768196,-1.1622639449335992,-0.37146905198761715,-3.0628929356932293,-87.41886677120789,116.92259693316733,-34.557838858831985,74.07597603293206,11.312535782470961
123,-515.471274148754,-123.8178110741863,226.2237099786925,-1.9303078512459706,-0.7658209258136992,-1.3278599786925156,-2.3096615239223053,-80.2305912752434,104.94933017041105,-10.75037772509892,71.82485058355245,-8.239616595729242
124,-548.3961080182779,-123.1366628177503,243.0459256668506,-2.0536039817220626,-1.178907182249688,0.6234413331494011,1.7436089354512905,-78.79558288472501,110.94290507197246,-50.4117037278727,91.39421762564908,-1.8980724075260116
125,-582.0987433669687,-134.1193073687972,235.84108285690112,-2.2745716330313144,-0.9757256312028062,-0.17040085690112505,1.5080272739869665,-74.25425853546732,101.1249476547886,-31.527505024773472,85.1375456450299,8.210784749892245
